CS6213,Topics in Distributed Computing,"Since computer networks and clusters are becoming more and more ubiquitous, the use of parallelism is no longer restricted to privilege access to powerful supercomputers. The main aim of this module is to provide an in-depth study of some of the recent advances in distributed computing. Topics covered include HLA (High Level Architecture) distributed simulation, performance issues in distributed systems, scalable web servers and some issues in peer-to-peer distributed computing. This is a project-based module and students will have extensive hands-on experience using the software tools we have developed in our research.",4,CS3211 or CS4231,Nil,0,,0,
CS6220,Advanced Topics in Data Mining,"With the rapid advances of computer and internet technologies, a large amount of data accumulates. Discovering knowledge from the data will give us a competitive advantage. The process of knowledge discovery involves preprocessing the data, mining or discovering patterns from the data, and post-processing the discovered patterns. In this course, we will review and examine the present techniques and the theories behind them and explore new and improved techniques for real world knowledge discovery applications. The course is designed to encourage active discussion, creative thinking, and hands-on project development.",4,CS5228,Nil,0,,1,
CS6222,Special Topics in Computational Biology,"This lecture/seminar-based module introduces some biological investigations enabled by the latest experimental technologies in biology. We focus on the role of computing in helping biologists with these investigations. Students are expected to attend lectures, give seminars, and do projects. The seminars require the students to read papers related to the selected biological investigations, the enabling experimental technologies, and associated computational solutions. For the projects, students need to develop some methods/algorithms, integrate existing tools, or enhance existing tools with new functions.",4,CS2220,Nil,0,,0,
CS6230,Topics in Information Security,"This module aims to prepare graduate students for research and development in information security, by investigating selected topics in cryptography and information theoretic security. Selected topics may include classical issues such as provable security, design of symmetric key ciphers, and public key cryptography, as well as emerging topics, such as pairing-based cryptography, homomorphic encryption, privacy-preserving methods, information hiding, and data forensic. Other topics of current research interests may also be included.",4,CS4233 or CS5231,Nil,0,,0,
CS6231,Topics in System Security,"This module aims to prepare PhD students for research and development in system security by investigating security issues in various computer science areas such as computer architecture, cloud, networks, machine learning, etc. It addresses security concepts and design principles from an adversarial perspective. Selected topics in system security are covered, such as web security, language-based analysis, privacy-preserving cloud computation, and design of mobile OS. Emerging topics of current research interests may be included as well.",4,CS3235 or CS4236 or CS5231,Nil,1,40,0,
CS6234,Advanced Algorithms,"This module is aimed at graduate students who are doing or intend to do advanced research in algorithms design and analysis in all areas of computer science. The module covers advanced material on combinatorial and graph algorithms with emphasis on efficient algorithms, and explores their use in a variety of application areas. Topics covered include, but are not restricted to, linear programming, graph matching and network flows, approximation algorithms, randomised algorithms, online algorithms, local search algorithms, algorithms for large datasets. The module will be a seminar-based module that will expose students to current research in these areas.",4,CS5234,Nil,0,,1,
CS6240,Multimedia Analysis,"This module aims to provide a comprehensive and rigorous treatment of the main approaches in multimedia (document, image, video, and graphics) analysis. Three main themes are covered: (i) representation and modelling of multimedia entities using various modeling approaches, (ii) matching of a model with an input entity, and (iii) derivation of a model from sample entities. It focuses on the nonvector- space approach, which complements the vector-space approach to multimedia analysis.",4,CS4243 or CS5240,Nil,0,,1,
CS6241,Advanced Topics in Computer Graphics,"This course aims to familiarise graduate students with the ongoing research works in interactive 3D graphics. Topics covered may include: interactive technologies, graphics data structures (shape representation), image-based modelling and rendering, creation of artistic artefacts, viewing large models, and interactive modelling.",4,"Variable, depending on the choice of topics or departmental approval.",Nil,0,,0,
CS6242,Digital Libraries,"This module is targeted to graduate students of computer science and information systems wishing to understand the issues in building, using and maintaining large volumes of knowledge in digital libraries. Fundamentals of modern information retrieval is assumed. The course will focus on how such information retrieval technology operationalises traditional information finding skills of the librarian/cataloger/ archivist, organised around 5S framework for digital library education. Areas within digital libraries that will be covered include collection development, knowledge organisation, DL architecture, user behavior, services, preservation, management and evaluation and DL education and research. Students will round out their knowledge with case studies of how different disciplines (e.g. music, arts, medicine and law) impose different search, usability and maintenance requirements on the digital library.",4,CS3245 and CS3246 or their equivalent,Nil,0,,0,
CS6243,Computational Photography,"This course covers the exciting new area of Computational photography, which refers to a broad group of imaging and processing techniques that enhances or extends the capabilities of digital photography to produce new photographs that could not have been taken by a traditional camera. Computational photography promises to change the way we think about photography.",4,CS4243,Nil,0,,0,
CS6244,Robot Motion Planning &amp; Control,"An array of new robots with amazing capabilities appeared in the last decade, e.g., self-driving cars, humanoids, and robot vacuum cleaners. They will gradually, but surely, transform our ways of life in the near future. This course presents the key algorithmic ideas and implementation techniques that enable autonomous robot planning and control. It covers the geometric, probabilistic, and dynamic models and the associated methods commonly used in robotics. Application to related fields, such as computer animation and computation biology, will also be discussed.",4,(CS1020 or its equivalent) and (MA1101R or MA1506),Nil,0,,0,
CS6270,Virtual Machines,"Virtual machines (VMs) are increasingly being seen as a convenient vehicle for managing heterogeneous resources (e.g. server consolidation) and for solving problems related to mobile code and security. Commercial VMs from VMware and language-level VMs such as the Java Virtual Machine and Microsoft&#39;s .NET framework have become highly popular. This module will summarise the state-of-the-art in virtualisation technology and discuss techniques for designing and implementing modern VMs, hardware-level, operating system-level and language-level VMs, CPU virtualisation concepts, paravirtualisation and binary translation techniques, techniques for memory and input/output virtualisation, and applications of VMs in solving problems related to security and software distribution.",4,CS2106 and (CS3220 or CS4223),Nil,0,,0,
CS6280,Topics in Computer Science I: Datacentre Software Dynamics,"Datacenter computing favors response time over throughput.  Controlling slow response times results in more efficient server use, which is worth literally millions of dollars within the datacenter industry.  This module focuses on understanding and controlling the sources of latency in a datacentre, especially the long-tail delays that ruin a user experience.  The module offers a hands on component where students will perform measurement studies on the latency of various software and hardware subsystems, and investigate the unexpected ways that these layers interact.",4,CS2010 Data Structures and Algorithms II or CS2020 Data Structures and Algorithms (Accelerated)) and CS2100 Computer Organisation and CS3211 Parallel and Concurrent Programming.,Nil,1,,0,
CS6281,Topics in Computer Science II,"Topics will be of an advanced computer science nature and will be selected by the Department.",4,"Variable, depending on the choice of topics or departmental approval.",Nil,0,,0,
CS6282,Topics in Computer Science III,"Topics will be of an advanced computer science nature and will be selected by the Department. Refer to the course website or details.",4,"Variable, depending on the choice of topics or departmental approval.","Variable, depending on the choice of topics or departmental approval.",0,,0,
CS6283,Topics in Computer Science IV,"Topics will be of an advanced computer science nature and will be selected by the Department. Refer to the course website for details.",4,"Variable, depending on the choice of topics or departmental approval.","Variable, depending on the choice of topics or departmental approval.",0,,0,
CS6284,Topics in Computer Science V,"Topics will be of an advanced computer science nature and will be selected by the Department. Refer to the course website for details.",4,"Variable, depending on the choice of topics or departmental approval.","Variable, depending on the choice of topics or departmental approval.",0,,0,
CS6285,Topics in Computer Science VI,"Topics will be of an advanced computer science nature and will be selected by the Department. Refer to the course website for details.",4,"Variable, depending on the choice of topics or departmental approval.","Variable, depending on the choice of topics or departmental approval.",0,,0,
CS6880,Advanced Topics in Software Engineering,"This module discusses contemporary concepts in software engineering, ranging from domain analysis, requirement analysis and software architectures; formal methods, analysis, design and implementation. It aims to provide students with advanced technical and managerial knowledge in evaluating, designing, and implementing big-scale software. These include: Specialised methods for specific application domains (such as embedded systems or Web systems), in-depth study of software engineering sub-disciplines (such as testing or maintenance), as well as the issues of programming language support for software engineering. The module also provides students the opportunity to understand the methodology involved in software-engineering research.",4,CS2103,Nil,1,30,0,
CSxxxxR,(e.g. CS3230R),"This 1-MC module adds a research component to the host module, enabling students to acquire more in-depth understanding of the research issues pertaining to the subject matter.",1,Co-read host module. Student selection process is enforced,Nil,0,,0,
FMC1201,Freshman Seminar: Is Computer Science Science?,"The objective of this seminar is for the freshmen to gain a fundamental understanding of Computer Science and a broader perspective of how it relates to other sciences. The major topics include the similarity and differences between Computer Science and the traditional sciences (Physics, Biology, Mathematics, etc.), the objective and methodology in Science and the scientific aspects of computation (hardware, software, systems, etc.). This module will be graded as Completed Satisfactory/Completed Unsatisfactory (CS/ CU).",4,,,0,,0,
FMC1202,Freshman Seminar: The Wonderfully Weird World of Software,"In this course, students will examine a number of interesting real-world software phenomena drawn from diverse domains such as viruses, embedded applications, search engines, web applications, mobile applications, operating systems, virtual reality applications and security applications. The mode of delivery is instructor-led discussions flanked with preparatory and follow-up assignments. The discussion offers an outside-in look at the respective software, leading to an increased awareness and interest in the related computer science subject areas. Small group teaching with emphasis on inquiry, discovery and exchange of ideas will be used. This module will be graded as Completed Satisfactory/Completed Unsatisfactory (CS/CU).",4,,,0,,0,
FMC1203,Freshman Seminar: Computational Thinking,"The reach and applicability of computing is vast and essentially all of human endeavours. To deal with the complexity, computer scientists have developed thinking methods that are suited for scaling to large and difficult problems. In this course, students will be exposed to computational thinking methods such as the use of abstraction, compositionality, divide and conquer, caching, reduction, invariants, randomness, and parallelism. Students will do case studies to compare and contrast computational thinking with thinking methods used to organise non-computing domains. Small group teaching with emphasis on discovery and insights as well as communication skills will be used. This module will be assessed on a grade basis.",4,,,0,,0,
FMC1204,Freshman Seminar: Innovating Radically with IT,"This module provides freshmen with insights into how IT has radically transformed industries in the past few decades. A few key industries that are strategic to Singapore (as documented in the iN2015 national IT strategic plan) will be covered. Freshmen will develop insights through readings, field research, and interviews with IT pioneers in these industries. They will share their insights with the class through seminars. Freshmen will then undertake a forward looking project to interpret how emerging forms of IT may be exploited to radically transform these key industries in the future. This module will be graded as Completed Satisfactory/Completed Unsatisfactory (CS/CU)",4,,,0,,0,
FMC1205,Freshman Seminar: Practical Information Security,"In order to appreciate the science of information security, one needs to understand how computer systems can be compromised by insecured design and implementation. In this course, students will be exposed to common security vulnerabilities of modern computing systems, the standard tools that can be deployed to guard against such vulnerabilities, and the best practices to design systems that can minimise not only known security issues, but also future risk arising from currently unknown security attacks. Students will do case studies to investigate how they could potentially compromise some standard computing systems, and propose solutions to mitigate against the risks.",4,,,0,,0,
FMC1206,Freshman Seminar: Computing for a Better World,"Poverty, energy, disease, and environment are a few of the grand challenges that humanity faces today.  Computing, being a field that underlies modern sciences, plays an important role in addressing these challenges.  This module aims to expose students to how computing is used to tackle these and other grand challenges faced by humanity.  Topics depend on the latest scientific development.   Example topics include the use of computing to facilitate efficient farming, monitor the environments, simulate climate change, sequence genome, detect pandemic outbreak, and search for a cure for diseases. This module will be graded as Completed Satisfactory/Completed Unsatisfactory (CS/CU).",4,,,1,15,0,
GEM1501,Problem Solving for Computing,"The aim of the module is to teach non-specialists the problem solving methods commonly used in the algorithms, artificial intelligence and systems areas of computer science. Students who have completed the course should be able to recognize when it is appropriate to apply these method and should be able to solve simple instances of the problems. Topics to be covered include divide and conquer, dynamic programming, search problems, and coping with complexity. Students considering this course should have some aptitude with handling abstract concepts.",4,,CS1305; GEM1501M. All School of Computing students are not allowed to read it as a GEM.,0,,0,
GET1031,Computational Thinking,"Computational thinking is increasingly being recognised as a fundamental problem solving method for everyone. Computational thinking involves problem formulation, solution development, and solution analysis, with a focus on computation and computational tools. This module emphasises the computational thinking thought process and the communication of the process and the solutions, rather than implementation of the solution on a computer. Students learn to apply omputational thinking to solve problems and discover new questions that can be explored within and across disciplines. Students are assumed to already possess elementary critical thinking and logical thinking aptitudes, which are practised in this module.",4,,,0,,1,
IT1001,Introduction to Computing,"This module aims to provide basic IT understanding for students who have no or little knowledge of computing. It is structured to be the course for students who either plans to take only one course in computing in her entire undergraduate studies or wants to equip herself to do further more specialised computing studies. The module tries to be broad by touching on most aspects of computing. However, there will also be some technical depth in standard introductory computing topics. The lectures will be intensely complemented by Web exploring activities.",4,,"CS1010 or CS1010E, CS1101, CS1101C, CS1101S, CZ1102, GEK1511. SoC students and engineering students. Science students requiring this module for their minor should not register it as ULR-Breadth. Arts and social sciences students reading CNM as a subject/concentration and matriculated before AY2001/02 are not allowed to read this module as ULR-Breadth.",0,,0,
IT1002,Introduction to Programming,"The aim of this module is to introduce students to programming and abstraction methods as espoused in a modern programming language such as Java. This introductory course on Java introduces object abstraction and object-oriented implementation. The concept of objects and object communication will be reinforced via the rich API library for input/output functionality and graphical user-interface components. Abstraction techniques allow non-trivial programmes to be implemented incrementally and with control on complexity. Laboratory sessions will equip students with hands-on experience in Web pages and Java applets. Projects and assignments will expose students to programming and the use of Java constructs.",4,,"CS1010 or CS1010E, CS1101 or CS1101C or CS1101S or IF2206; Engineering and SoC students. Science students requiring this module for their minor, should not register it as CFM/ULR-Breadth. Arts and social sciences students reading CNM as a subject/concentration and matriculated before AY2001/02 are not allowed to read this module as ULR-Breadth. Taking IT1002 will preclude one from taking the majority of the CS courses in future, including core and fundamental computing courses like CS1010 or CS1010E or CS1101, CS1102, CS1101C, and CS1102C.",0,,0,
IT1003,Information Systems Applications,"This module leads non-computing students to appreciate the impact of Information System (IS) applications in various industries. It examines the current status, penetration rate, and likely future trends of IS in these industries. It highlights the challenges and potentials of implementing IS in these industries. Areas that can be covered include manufacturing, finance (banking and investment), logistics and transportation, tourism and hospitality, food and beverage, entertainment and the arts, healthcare and medicine, legal, communications, education, defence, as well as e-government. Leading IS practitioners from these industries will be invited to share their experience and insights in this module.",4,,Students from the School of Computing.,0,,0,
IT1004,Introduction to Electronic Commerce,"The Internet is a medium that no business can afford to ignore. The objective of this introductory module is to give non-computing students exposure to electronic commerce, and how it is being applied. Students will learn the basic concepts including electronic commerce infrastructure, security, privacy, threats, social and ethical issues in electronic commerce, electronic commerce payment systems, marketing on the Internet, components of B2C and B2B business models, and various actions in electronic commerce, such as retailers, auctions, portal, E-government.",4,,"School of Computing students; CS3266,( CS4260 or IS4260), CS4264, CS4265 or DSC3211 or equivalent",0,,0,
IT1005,Introduction to Programming with Matlab,"With the widespread use of computers and computational tools in industrial practice and research, it is important for students in the chemical engineering programme to gain a firm understanding and appreciation of the fundamentals of programming, algorithmic problem-solving, coding and debugging. The final goal is to be able to apply these skills to solving realistic chemical engineering problems. MATLAB, a high-level computing language will be employed due to its capability to solve domain-specific computing problems more conveniently than with traditional programming languages. MATLAB also provides the platform to span a wide variety of application areas.",4,"GCE &#39;A&#39; Level Mathematics or H2 Mathematics, Chemical Engineering students matriculated in and after AY2006/07.","CS1010, CS1010E, CS1101S, CG1101, CZ1102, IT1002, IT1006 and other equivalent programming courses.",1,350,0,
IT1006,MATLAB Programming for Mathematics,"Computers are ubiquitous in most industries, making it important for students in mathematics to gain a firm understanding of the fundamentals of algorithmic problem solving, coding and debugging, and to be able to apply these skills to solving realistic mathematics problems. MATLAB will be employed due to its capability to solve domain-specific computing problems more conveniently than with traditional programming languages, spanning a wide variety of application areas. As this is a light programming course, students taking this course will need to take CS1010 if they intend to take other programming courses offered by the School of Computing.",4,A-Levels/H2 Mathematics or equivalent.,"IT1005, CS1010, CS1010E, CG1101, CS1101S, CS1010S or CS1010FC and its equivalent",0,,0,
IT1801,Programming for Business,"This module discusses the basic concepts of information technology and the implications of these concepts to users and business management. Students will also use the spreadsheet software as a tool to develop business solutions and use Visual Basic for Applications to enhance their spreadsheet applications.",4,,Students from the School of Computing,0,,0,
IT2001,Network Technology and Applications,"The objective of the module is to provide technological background in telecommu-nications, data communication and Internet technology to non-computer science students. It covers the basic concepts in communication and networking, and looks at Internet and telecommunications in detail. It also deals with some common applications in all these areas and looks at the possible convergence of various communication technologies. The impact on social and business areas as a result of the wide spread use of the fast changing communication technologies are also addressed.",4,(CS1010 or its equivalent) or GEK1511 or IT1001 or IT1002,"CS2105, EE3204/E, EE4210; SoC, EEE &amp; CPE students are not allowed to take this module. Arts and social sciences students reading CNM as a subject/ concentration are not allowed to read this module as CFM/ULR-Breadth.",0,,0,
IT2002,Database Technology and Management,"The aim of this module is to provide students with practical knowledge and understanding of basic issues and techniques in data management, with sufficient theory to understand the reasons for these techniques. Topics include conceptual (entity relationship model) and logical design (relational model) of database models, relational database management (data definition, data manipulation, SQL, visual interactive query interfaces), and their use in application development (in particular, data extraction from DBMS to spreadsheets application and data extraction to Web applications). Projects in developing a database within an application form an essential component of this module.",4,(CS1010 or its equivalent) or IF2206 or IT1002,CS2102 or CS2102S. SoC students and Arts and social sciences students reading CNM as a subject/concentration are not allowed to read this module as CFM/ULR-Breadth.,0,,0,
XFC4101,Integrated Honours Thesis,"The objective of this module is to enable students to work on an individual integrated research project spanning over two semesters, with approximately 400 hours of workload. Students learn how to apply skills acquired in the classroom and also think of innovative ways of solving problems, and learn to work in a research environment. The project demonstrates a student&#39;s work ethic, initiative, determination, and ability to think independently. On completion of the project, the student has to submit a dissertation describing the project work, and give an oral presentation before a panel of examiners.",12,Attain at least 70% of the MC requirement for the respective degree,"CP4101, CS4101, CS4349",1,,0,
